term; 1; 2; 3; 4; 5 ;6 ;7 ;8 ;9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 20; 21; 22; 23; 24; 25 ;26 ;27 ;28 ;29; 30; 31; 32; 33; 34; 35; 36; 37; 38; 39; 40
 цзоха ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07979469301490004;0;0;0;0;0;0;0;0;0;0;0
 заметно ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02528908582116984;0;0;0;0;0;0
 вайцеховская ;0;0;0;0;0;0;0;0;0.2325933660226128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 дубль ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02528908582116984;0;0;0;0;0;0
 помогать ;0;0;0;0.0682677740354969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.061502038423740746;0.029081216530739473;0;0;0;0;0
 температура ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05692708508500759;0;0;0;0;0;0;0;0;0.05372138648600213;0;0;0;0;0.029081216530739473;0;0;0;0;0
 допускать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02528908582116984;0;0;0;0;0;0
 поздравлять ;0.08569340279780989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 тасс ;0;0;0;0;0;0;0;0;0;0;0;0;0.08178150992680865;0;0;0;0;0;0;0;0;0;0;0;0.027775073920122597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 видео ;0.11583125004006423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.026550927338453822;0;0;0;0;0;0;0;0;0.0250870287161684;0;0;0;0;0;0;0;0;0.030890426836627106;0
 верный ;0;0;0;0;0;0;0;0;0;0;0.06035556603907246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 superjob ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03175913766514252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 сити ;0;0;0;0;0;0;0;0;0;0;0.06035556603907246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 судно ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04106939802341007;0;0;0;0;0;0;0
 дешевый ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0644273049821259;0;0
 несложный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022267937784916064;0.03185355065738003;0;0;0;0;0
 борьба ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03175913766514252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 саммит ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06121095375090186;0;0;0
 председатель ;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05602189586882965;0;0;0;0;0;0;0;0;0;0;0.027775073920122597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 вероятный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04632590625406503;0;0;0;0.044021158796572
 яд ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04622646043150065;0;0;0;0;0;0;0;0;0
 сербский ;0;0;0;0;0;0;0.09603542436107862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 неправда ;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06592288596783955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 пиксел ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.042189861864875694;0
 лукашенко ;0;0;0;0;0;0;0;0;0;0;0;0;0.09844817659347531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 браслет ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0524208562744506;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 жест ;0;0;0;0;0;0;0;0;0;0.20199934465957145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 швейцария ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08952151237132852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 смена ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.042189861864875694;0
 единый ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0623184445386588;0;0;0;0;0;0;0;0;0.058721065979345344;0;0;0;0;0;0;0;0;0;0
 красный ;0;0;0;0;0;0;0;0;0;0;0;0.09487745910317327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 матч ;0.037645741427847434;0.1609525607580373;0.18181818181818182;0;0.04602109057479673;0;0;0;0;0.041354299594659916;0;0;0;0;0.033891031599203376;0.04280167614954532;0.038647517979603564;0.03740264301702356;0.07507893617260494;0.03035552941412504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 сила ;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05602189586882965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022267937784916064;0;0;0;0;0;0
 протез ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07213170107032972;0;0;0;0;0;0;0;0
 химик ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04106939802341007;0;0;0;0;0;0;0
 канал ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0501740574323368;0;0;0;0.0501740574323368;0;0;0;0;0;0;0;0;0;0;0;0;0
 встречать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04622646043150065;0;0;0;0;0;0;0;0;0
 карло ;0;0;0;0;0;0;0.09603542436107862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 понимать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1312344309571631;0;0;0;0;0;0.03760604145963579;0;0;0.054478237318697505;0;0;0;0;0.01924678974866229;0;0;0;0;0;0
 работать ;0;0;0;0.07726719712351468;0;0;0;0;0;0;0.051506008516948566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 продавец ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.054018213946372726;0;0;0;0
 рейберт ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13867938129450197;0;0;0;0;0;0;0;0;0
 невозможность ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03175913766514252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 клуб ;0.08805347226228645;0;0;0;0.056959938637589524;0;0;0;0;0;0.06761378694540156;0.09451682296825133;0;0.03621991567080985;0.039053184617599976;0;0;0.04369622683397283;0.0842067166753327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 израиль ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06121095375090186;0;0;0
 вынужденный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06209343417226538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 хоккей ;0;0;0;0;0;0;0;0;0;0;0;0;0.08178150992680865;0.05602189586882965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 больший ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03175913766514252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 магомед ;0;0;0.12407799133266585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 процессор ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.042189861864875694;0
 данные ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06622256991446729;0;0;0;0;0.03014043627477619;0;0.027114214164489035;0;0;0;0.030890426836627106;0
 фас ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22231396365599762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 именно ;0;0;0;0.07726719712351468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.027775073920122597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 купертинец ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.054018213946372726;0;0;0;0
 мочь ;0;0;0.03528502325065406;0;0;0;0;0;0;0;0.025781312980589992;0.03286332266494282;0;0;0.028863402644470553;0;0;0;0;0.026250401185031264;0.01776341307297678;0;0;0.06727897929376046;0.016193836487419334;0.02348092593660972;0;0.021267243990721107;0;0.016937923606730285;0.021499304763092305;0.028721805563568403;0.0197202690856586;0.04045737291116647;0;0;0;0;0;0
 предотвращать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02528908582116984;0;0;0;0;0;0
 перспектива ;0;0;0;0;0;0;0;0;0;0;0.06035556603907246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 hi ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06419425503308047;0;0;0;0;0;0;0;0.029360532989672672;0;0;0;0;0;0;0;0;0;0
 особенно ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.051215403400888544
 представлять ;0;0;0;0.04946173678416694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06849119323115496;0;0;0;0;0;0;0;0;0.06491038201956154;0.02845839130455379;0;0;0;0.04657577503933252;0.03242317608439116;0;0;0.0263290995933638;0
 прибор ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.028463542542503793;0;0;0;0;0;0;0;0;0.026860693243001065;0;0;0;0;0.029081216530739473;0;0;0;0;0
 рано ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.042189861864875694;0
 достояние ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07609901693784238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 уверять ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06121095375090186;0;0;0
 сербия ;0;0;0;0;0;0;0.09603542436107862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ческа ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08479211724493174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 резервный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06209343417226538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 аргентинский ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0479364552273184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 мин ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0479364552273184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 повышение ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02528908582116984;0;0;0;0;0;0
 стартовый ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0644273049821259;0;0
 number ;0;0;0;0.09265181250813007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 народ ;0;0;0;0;0;0;0;0;0;0;0;0;0.09844817659347531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 джокович ;0;0;0;0;0;0;0.3841416974443145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 кладно ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16958423448986348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 отображение ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045533645205680845;0;0;0;0;0;0;0;0;0;0;0;0
 внезапно ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07213170107032972;0;0;0;0;0;0;0;0
 сиак ;0;0.09603542436107862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 летний ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06621324030189975;0.06308030216655973;0.03744001482519154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 проходить ;0;0;0;0;0;0.06960073611238371;0;0.06035110092329625;0;0;0;0;0;0;0;0;0;0;0.03255944797640872;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05676253271471782;0;0;0;0.08058536525158097;0;0;0
 тактильный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0524208562744506;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 нападающий ;0.05791562502003211;0.0637773598449496;0;0;0;0;0;0;0;0;0;0.06313142735714153;0;0;0;0;0;0;0.034691422114735616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 повсеместный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07609901693784238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 обещать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07979469301490004;0;0;0;0;0;0;0;0;0;0;0
 перевозчик ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045533645205680845;0;0;0;0;0;0;0;0;0;0;0;0
 андрей ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09527741299542755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 метр ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04106939802341007;0;0;0;0;0;0;0
 банковский ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0501740574323368;0;0;0;0.0501740574323368;0;0;0;0;0;0;0;0;0;0;0;0;0
 цель ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02544454602880325;0;0;0;0;0;0;0;0;0.020500679474580247;0.029081216530739473;0;0;0;0;0
 преобразование ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0311592222693294;0;0;0;0;0;0;0;0;0.029360532989672672;0;0;0;0;0;0;0;0;0;0
 далеко ;0;0;0;0.09265181250813007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 точный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045533645205680845;0;0;0;0;0;0;0;0;0;0;0;0
 испытывать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0727610497861393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 взгляд ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02528908582116984;0;0;0;0;0;0
 возмущение ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02528908582116984;0;0;0;0;0;0
 существенно ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07609901693784238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 привыкать ;0;0;0;0;0;0;0;0;0;0;0.06035556603907246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 вместо ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10583824449131975;0;0;0;0;0;0.04501344886704319;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 бомбардир ;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1120437917376593;0;0;0;0.07109348710794544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 использовать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02506738773067796;0;0;0;0;0.03522138890491458;0;0;0;0.023711267626906167;0;0;0.05676253271471782;0.018274197316978415;0;0;0;0;0;0
 просматривать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045533645205680845;0;0;0;0;0;0;0;0;0;0;0;0
 клиент ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15052217229701037;0;0;0;0.15052217229701037;0;0;0;0;0;0;0;0;0;0;0;0;0
 опубликовывать ;0.06368003473223828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03240840075170976;0;0;0;0;0;0.03323527146532114;0
 готовность ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02528908582116984;0;0;0;0;0;0
 мюнхенский ;0;0;0;0;0;0;0;0;0;0;0;0.09487745910317327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 сложный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03175913766514252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 хен ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0479364552273184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 этап ;0;0;0;0;0;0;0;0.16551332370718108;0;0;0;0;0;0;0;0;0;0.07109348710794544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 индивидуальность ;0;0;0;0;0;0;0;0;0;0;0.06035556603907246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 передача ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0479364552273184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 потенциальный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04162704888532825;0;0;0.03760604145963579;0.04162704888532825;0;0;0;0;0;0;0.01924678974866229;0;0;0;0;0;0
 формирование ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02528908582116984;0;0;0;0;0;0
 андронов ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10807397084081506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 защитник ;0;0.0799063921030141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04131393867102701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 великобритания ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0644273049821259;0;0
 четырехметровый ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04106939802341007;0;0;0;0;0;0;0
 бывать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06209343417226538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 сотня ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04622646043150065;0;0;0;0;0;0;0;0;0
 джейн ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10099967232978573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 клавиатура ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22829705081352716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 лч ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0479364552273184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 steam ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1463715486010841;0;0;0;0;0
 условие ;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06592288596783955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 серийный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04622646043150065;0;0;0;0;0;0;0;0;0
 исчезать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10803642789274545;0;0;0;0
 фроловичева ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0501740574323368;0;0;0;0.0501740574323368;0;0;0;0;0;0;0;0;0;0;0;0;0
 сегодняшний ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06121095375090186;0;0;0
 килограмм ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08213879604682015;0;0;0;0;0;0;0
 добиваться ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04106939802341007;0;0;0;0;0;0;0
 впервые ;0;0;0;0;0;0;0.140943026118249;0;0;0;0;0;0;0;0.054952482362306085;0.07816901799701967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 мамин ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1455220995722786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 наталья ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02528908582116984;0;0;0;0;0;0
 инфраструктура ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07213170107032972;0;0;0;0;0;0;0;0
 москва ;0;0;0;0;0;0;0;0.06580750931121765;0;0;0;0;0;0.046120905769819746;0;0;0;0;0;0;0;0;0;0;0.023791010175102677;0;0;0;0;0;0;0;0;0;0;0;0.21596467866441918;0;0;0
 оценивать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08375829301944089;0;0;0;0.039322465081457245;0;0;0;0;0;0;0;0;0;0;0;0
 ассортимент ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03659288715027102;0;0;0;0;0
 идентификация ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0501740574323368;0;0;0;0.0501740574323368;0;0;0;0;0;0;0;0;0;0;0;0;0
 деятельность ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02528908582116984;0;0;0;0;0;0
 wi ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0311592222693294;0;0;0;0;0;0;0;0;0.029360532989672672;0;0;0;0;0;0;0;0;0;0
 создавать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0508890920576065;0;0;0;0.05973187655007528;0;0;0.10904201323574486;0;0;0;0;0;0;0;0
 ассистент ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15219803387568476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
